Day	Time	Rs	Rn	PAR	Tair	RH	u	SatVapPr	VapPress	Battery	!water
66	2150	-0,25485	-19,309	0,24945	18,335	85,727	0,38789	2,1068	1,806	12,606	0,1325
91	1700	65,743	45,31	152,45	17,817	100,17	1,458	2,0392	2,0427	12,529	0,074
64	1000	106,38	68,508	222,41	17,156	100,17	0,15071	1,9558	1,9592	12,594	0,0865
95	1600	303,18	197,5	633,95	19,306	63,222	1,2486	2,2387	1,4148	12,519	0,6445
69	2050	-0,16368	-7,5814	0,01826	17,372	86,23	0,80852	1,9828	1,7097	12,594	0,068
80	500	-0,09665	-3,9692	-0,10351	14,013	98,9	0,12013	1,5989	1,5813	12,558	0,0735
50	1700	106,05	70,446	242,04	20,215	100,98	1,1328	2,3684	2,3916	12,652	0,091
71	1650	602,43	378,46	1259,3	23,914	56,246	0,64453	2,9679	1,6695	12,591	0,719
59	2000	8,6423	0,21083	23,34	20,615	100,22	0,87893	2,4277	2,4331	12,631	0,069
97	1950	3,8196	-36,734	11,382	16,258	80,316	0,34249	1,8473	1,4836	12,514	0,1335
46	650	-0,52307	-7,7178	-0,94901	18,966	99,722	0,12198	2,1916	2,1855	12,665	0,07
75	2150	-0,17439	-43,278	-0,00607	16,926	80,108	0,25447	1,9276	1,5438	12,574	0,1405
55	1550	644,32	427,07	1326,7	24,993	66,458	0,95306	3,1682	2,1031	12,643	0,941
93	2100	-1,2612	-22,276	-0,36513	15,957	82,679	0,35268	1,8124	1,4983	12,529	0,0965
65	1300	340,38	212,85	702,17	21,384	68,579	0,69734	2,5459	1,7455	12,598	0,6125
101	550	-0,03221	-7,9023	0	14,663	95,343	0,03304	1,6675	1,5899	12,504	0,0615
88	500	-0,21473	-15,223	-0,01217	14,759	100,17	0,09419	1,678	1,6809	12,543	0,0865
48	1300	252,43	167,52	563,57	21,669	101,27	0,48425	2,5902	2,6232	12,658	0,1685
113	1300	692,29	419,89	1406,1	23,237	64,02	0,49444	2,8494	1,8242	12,468	0,612
48	450	-0,15557	-2,6797	-1,5147	20,707	98,829	-0,00032	2,4415	2,4129	12,665	0,059
53	900	110,74	68,142	231,17	21,889	93,129	0,36565	2,6252	2,4445	12,646	0,236
87	2250	0,02951	-4,7963	-0,82739	17,869	95,202	0,44348	2,0459	1,9475	12,548	0,118
51	750	3,5941	1,8744	10,803	20,821	101,9	0,0247	2,4587	2,5054	12,652	0,061
102	2150	-0,71622	-0,40869	-0,17642	20,385	102,61	1,2514	2,3934	2,4559	12,508	0,0665
68	100	0,05634	-8,4118	0,31637	19,068	101,38	0,04323	2,2056	2,2361	12,606	0,069
76	750	2,0376	-8,2545	3,7626	13,463	98,497	0,05528	1,5427	1,5195	12,571	0,066
119	1150	295,58	177,08	647,84	18,045	97,06	0,90117	2,0688	2,0077	12,457	0,4255
88	1800	117,57	58,717	249,89	20,404	74,277	0,35917	2,3963	1,7797	12,539	0,205
52	450	-0,03754	-1,67	-1,0095	22,016	99,609	0,21371	2,6456	2,6352	12,652	0,0795
60	500	-0,32725	-24,056	-1,1376	18,476	101,41	0,4722	2,1254	2,1555	12,626	0,066
57	2150	-0,29228	-15,031	-0,86962	20,952	89,721	0,29987	2,4787	2,2238	12,631	0,1175
83	800	12,67	5,325	18,622	12,298	102,16	0,09234	1,4294	1,4603	12,545	0,097
78	100	-0,1127	-4,0575	-0,01217	16,965	99,898	0,68159	1,9323	1,9303	12,568	0,0665
99	0	-0,0188	-14,41	0	10,077	99,894	0,06825	1,2336	1,2324	12,505	0,062
35	1100	735,72	443,09	1579,7	24,77	47,582	0,54725	3,1241	1,4866	12,694	1,328
107	2150	-0,08589	-8,7067	0,43221	14,946	94,243	0,02841	1,6983	1,6005	12,49	0,0685
60	1950	48,937	17,267	118,46	20,773	84,613	0,5806	2,4517	2,0739	12,625	0,1905
55	1000	262,52	165,15	548,42	21,298	84,541	0,39623	2,5319	2,1404	12,632	0,4185
67	1650	373,47	245,92	781,77	24,154	76,156	1,218	3,0131	2,2919	12,603	0,5505
48	750	3,4895	-0,20787	10,128	20,287	101,85	0,05991	2,379	2,4231	12,659	0,08
115	2300	-0,02684	-19,572	1,5828	14,347	87,71	0,10253	1,6342	1,4318	12,465	0,1035
50	1850	74,197	48,231	164,07	20,103	101,46	0,88449	2,3521	2,3864	12,652	0,0615
44	350	-0,26551	-4,5045	0,21896	20,452	98,436	0,41013	2,4034	2,3658	12,672	0,079
32	900	173,87	89,422	414,46	18,489	87,243	0,65194	2,1277	1,8551	12,693	0,473
68	1450	711,53	470,8	1514	26,45	69,44	0,78536	3,4522	2,3965	12,609	0,7515
79	600	-0,01342	-18,231	0,05479	14,592	102,26	0,00617	1,66	1,6976	12,563	0,07
106	2000	-0,11538	-28,396	-1,5274	13,504	92,337	0,00246	1,5468	1,4283	12,488	0,0925
89	1850	136,61	14,342	286,19	17,99	58,996	0,59265	2,0621	1,2155	12,546	0,209
99	1300	710,12	451,88	1517,6	21,347	59,204	1,3135	2,5396	1,5038	12,501	0,8705
93	1950	5,327	-48,307	19,015	17,172	77,947	0,5315	1,958	1,5258	12,528	0,102
89	1650	339,47	209,26	707,47	20,857	56,82	0,48332	2,4669	1,3981	12,539	0,4875
85	50	-0,09667	-15,595	0	9,8148	98,07	0,15719	1,212	1,1886	12,545	0,1015
41	350	0,02682	-4,73	-0,79084	19,697	98,234	0,17109	2,2937	2,2532	12,679	0,033
120	50	0,26304	-7,5863	0,05479	17,166	99,457	0,89283	1,957	1,9463	12,463	0,0995
40	1650	433,29	279,06	911,84	24,245	66,656	1,1569	3,0278	2,0174	12,688	0,74
36	550	-0,05909	-19,871	0	8,9595	97,017	0,17201	1,1442	1,1101	12,671	0,0615
36	0	-0,12615	-38,624	0,43219	12,227	91,295	0,10253	1,4228	1,2987	12,694	0,1295
65	1750	145,73	81,542	313,76	20,231	67,714	0,99937	2,3708	1,6054	12,611	0,4535
61	2350	-0,02147	-10,911	0,09128	16,428	98,385	0,06176	1,8674	1,8373	12,62	0,128
111	1900	7,1104	-20,234	24,234	17,316	94,346	0,11179	1,976	1,864	12,488	0,1045
46	750	10,969	-5,0724	36,315	18,295	99,33	0,07566	2,1016	2,0875	12,666	0,0645
116	1850	32,331	3,5787	66,951	15,504	76,896	0,52501	1,7603	1,3535	12,463	0,14
74	2100	-0,08852	-55,25	-0,72386	14,455	87,741	0,10623	1,6456	1,4433	12,58	0,1235
58	1000	197,85	120,61	414,4	22,374	86,525	0,62508	2,7042	2,3391	12,62	0,6225
87	1200	435,29	286,03	937,25	23,92	67,466	1,156	2,9692	2,0028	12,545	0,969
114	850	13,503	-14,48	41,118	6,7931	99,772	0,0386	0,98709	0,98485	12,462	0,1115
76	2350	-0,73277	-20	-2,5141	15,73	98,924	0,3814	1,786	1,7668	12,569	0,0835
93	2000	-0,56871	-50,888	0,78477	16,417	79,676	0,46108	1,8662	1,487	12,534	0,119
83	450	-0,00806	-21,275	0,00609	9,4014	99,484	0,08307	1,1787	1,1727	12,545	0,0595
41	50	0	-3,2168	0,20075	19,481	97,622	0,08678	2,263	2,2092	12,679	0,055
85	150	0,00806	-16,655	0	9,5925	98,57	0,15256	1,194	1,1769	12,545	0,0845
89	550	-0,051	-12,139	-0,35307	13,803	99,036	0,00154	1,5772	1,562	12,537	0,1015
94	1300	390,36	250,69	835,82	19,56	66,793	0,74922	2,2751	1,5192	12,521	0,5035
54	2250	-0,05632	-3,1407	-1,5327	19,15	98,667	0,10531	2,2169	2,1873	12,645	0,124
109	2300	-0,15565	-3,9898	0,57209	17,571	100,46	0,56763	2,0078	2,017	12,483	0,0755
110	650	0,00268	-5,2806	0,74247	17,732	100,34	0,13866	2,0283	2,0352	12,489	0,084
52	900	32,73	21,279	68,823	21,755	100,85	0,11735	2,6036	2,6258	12,646	0,0915
79	650	-0,01074	-12,565	0,11566	14,455	102,38	0,10531	1,6453	1,6844	12,563	0,0655
92	1150	63,795	45,942	153,4	19,817	102,26	1,0994	2,3108	2,3629	12,541	0,0785
79	1850	190,25	84,711	388,08	20,024	66,59	0,563	2,3407	1,5583	12,572	0,2505
71	1800	387,81	190,11	784,68	22,378	59,647	0,76775	2,7045	1,6128	12,584	0,4305
113	2300	-0,08322	-11,549	-1,0958	13,131	98,945	0,04045	1,5096	1,4937	12,471	0,084
102	2300	0,30042	-0,24571	0,02433	20,831	102,66	1,2097	2,4603	2,5257	12,508	0,073
41	100	0,02414	-2,5017	0,6996	19,52	97,765	0,10623	2,2685	2,2179	12,679	0,033
63	1750	502,36	298,58	1047,9	23,31	57,531	1,5173	2,8617	1,6462	12,617	0,559
32	1650	770,93	489,69	1613,6	26,986	43,327	0,96695	3,5621	1,5432	12,714	0,9965
55	700	-0,40783	-6,2326	0	18,063	99,318	0,10994	2,071	2,0568	12,633	0,099
48	1550	187,19	121,73	423,28	22,268	101,1	0,29061	2,6864	2,7158	12,657	0,126
77	1400	755,89	496,52	1581,8	23,584	62,92	1,3931	2,9098	1,8304	12,565	0,751
62	1350	409,3	268,04	860,26	23,014	71,668	1,0902	2,8113	2,0137	12,616	0,819
103	1100	215,65	115,7	496,27	18,292	96,571	1,5766	2,1017	2,029	12,508	0,552
93	2300	-1,1461	-30,311	-0,01826	14,362	87,004	0,18776	1,6354	1,4228	12,529	0,0615
33	2100	0,73202	-64,489	3,7764	16,458	75,932	0,35917	1,8714	1,4203	12,71	0,181
35	650	-0,7196	-20,049	0,22531	10,545	96,275	0,09882	1,2728	1,2255	12,676	0,087
42	1700	86,695	59,821	200,81	22,174	101,35	0,7557	2,671	2,707	12,677	0,048
91	450	0,37574	-5,8199	0,3226	15,811	97,021	0,72142	1,7953	1,7418	12,529	0,0815
58	100	-0,63572	-13,302	-0,24333	20,095	94,046	0,18684	2,351	2,211	12,632	0,086
52	850	35,208	23,519	72,86	21,57	101,03	0,19054	2,5743	2,6009	12,652	0,107
32	2350	-0,01342	-50,244	-0,0852	13,543	88,396	0,14793	1,551	1,3706	12,699	0,1365
94	250	-2,1907	-9,8171	-0,00609	12,3	93,077	0,1961	1,4299	1,3301	12,524	0,0635
94	1550	348,48	224,71	698,79	20,254	60,125	0,57226	2,3755	1,4272	12,527	0,777
106	1250	510,58	313,2	1079,9	19,21	64,433	0,43144	2,2261	1,4327	12,488	0,858
115	0	-0,28476	-18,671	-0,95652	7,7097	98,132	0,14144	1,0511	1,0314	12,467	0,072
67	200	-0,86123	-11,722	-2,8598	18,932	83,026	0,35361	2,187	1,8156	12,6	0,095
37	1750	479,18	299,06	1025,9	22,79	58,627	0,9197	2,7744	1,6248	12,69	1,0485
61	1400	901,84	602,7	1903,4	25,336	63,994	1,1319	3,2313	2,0674	12,623	0,8885
112	1100	230,9	150,59	498,79	19,539	83,604	0,28597	2,2718	1,8985	12,47	0,6155
114	1400	689,08	435,1	1413	20,033	57,9	0,58709	2,3425	1,356	12,468	0,6035
84	1900	62,461	-7,6662	151,92	19,271	70,093	0,24428	2,2349	1,5637	12,553	0,1605
97	550	-0,01611	-34,496	-0,01827	13,505	90,468	0,42402	1,547	1,3992	12,512	0,1055
77	900	175,44	54,413	393,68	14,96	101,88	0,17109	1,7019	1,7334	12,558	0,2175
34	900	332,53	170,95	721,02	18,848	70,418	0,45738	2,176	1,5314	12,68	0,8705
97	1500	687,5	446,01	1443,7	23,021	55,277	1,004	2,8121	1,5544	12,519	0,721
32	2300	-0,00805	-50,253	-0,02434	14,7	82,873	0,12662	1,6718	1,385	12,7	0,0955
80	800	8,7515	-19,025	34,192	12,196	98,646	0,02099	1,4198	1,4005	12,557	0,146
74	600	0,03489	-7,6201	-1,9114	15,51	98,105	0,35268	1,7609	1,7275	12,575	0,07
100	1200	190,15	117,72	376,36	18,517	77,003	0,16275	2,1309	1,641	12,502	0,5865
70	250	0	-19,139	-0,01827	15,394	101,99	0,04045	1,748	1,7828	12,588	0,062
59	200	0,00805	-3,5887	-1,2592	19,469	101,38	0,33323	2,2614	2,2926	12,626	0,045
46	600	-0,59012	-7,3317	-1,4783	19,342	99,506	0,06639	2,2436	2,2326	12,666	0,062
83	400	0,00537	-19,901	0	9,49	99,302	0,10623	1,1858	1,1775	12,552	0,063
72	650	0	-24,113	0	8,7022	99,325	0,15719	1,1244	1,1168	12,572	0,0635
61	1450	851,66	567,78	1792,3	25,478	62,637	1,029	3,259	2,041	12,623	1,03
84	2100	-0,17172	-23,247	-1,8134	13,071	94,108	0,12847	1,5039	1,4153	12,549	0,061
52	2250	-0,19039	-6,2273	-0,93653	21,285	94,874	0,50833	2,5298	2,4	12,645	0,077
55	500	-1,2127	-3,9938	0,01217	18,413	99,693	0,18962	2,1171	2,1106	12,64	0,0555
37	200	-0,07247	-30,233	-1,4853	15,624	87,947	0,27764	1,7742	1,5601	12,681	0,081
36	2100	0,54429	-64,961	2,8762	17,756	69,932	0,6399	2,0316	1,4203	12,697	0,1605
51	1750	378,36	244,75	856,99	28,585	77,387	0,78443	3,9122	3,0255	12,661	0,533
102	1000	60,488	36,311	134,59	18,682	96,232	1,1393	2,1533	2,0712	12,501	0,0875
82	1350	634,11	409,16	1326,3	22,734	62,098	0,84743	2,7648	1,7157	12,558	0,71
67	1300	484,82	319,58	1011,3	24,332	75,514	0,77887	3,0435	2,2979	12,597	0,6825
35	2000	86,522	-56,399	173,47	20,919	57,558	0,51852	2,4751	1,4227	12,715	0,2595
36	600	-0,01074	-19,99	0	8,8981	97,284	0,12013	1,1394	1,1085	12,67	0,0705
107	700	-0,01343	-6,3984	0,15226	11,524	99,149	0,06917	1,3582	1,3466	12,479	0,075
120	400	0,00805	-10,29	0,02435	17,312	100,38	0,85206	1,9752	1,9827	12,457	0,115
33	1100	760,24	465,33	1630,8	23,838	52,013	0,84558	2,9548	1,5364	12,701	1,2495
71	1600	716,14	463,78	1488,6	24,208	55,454	0,8252	3,0208	1,6749	12,59	0,795
36	2150	-0,1019	-63,817	-0,71757	17,048	73,586	0,49166	1,9426	1,4292	12,692	0,141
94	1050	268,57	167,69	584,39	17,145	74,591	0,62878	1,9545	1,4578	12,515	0,686
82	250	-0,18528	-20,042	0,01218	10,524	98,833	0,13125	1,2709	1,256	12,551	0,087
62	750	6,7695	-17,295	17,008	13,836	100,12	0,08307	1,5806	1,5825	12,616	0,126
80	1050	477,18	283,45	1054,5	20,78	73,408	0,51482	2,4533	1,8001	12,559	0,7725
105	1800	66,255	36,848	135,47	17,67	79,056	0,31284	2,0204	1,597	12,495	0,1815
99	1400	703,1	452,5	1498,5	21,559	56,002	1,1875	2,5727	1,4407	12,5	0,775
117	600	-0,09663	-14,96	0,47482	15,829	67,867	0,48424	1,7974	1,2198	12,465	0,1265
81	2150	-0,69764	-19,485	-1,8256	13,658	96,027	0,08307	1,5625	1,5003	12,561	0,122
115	1300	253,47	161,13	524,14	17,663	81,464	0,71772	2,0205	1,6454	12,456	0,4185
36	2250	-0,07511	-60,928	-1,0586	16,098	81,189	0,38974	1,8286	1,4844	12,692	0,1105
59	800	21,361	12,55	42,914	19,548	101,97	0,22112	2,2724	2,3171	12,626	0,148
77	1050	489,77	284,37	1075	20,63	92,035	0,62878	2,4306	2,2359	12,566	0,793
93	2250	-0,80254	-53,467	0,0487	15,192	84,15	0,20722	1,7259	1,4518	12,529	0,094
44	1800	149,22	97,056	316,5	21,145	98,232	1,0096	2,5081	2,4638	12,671	0,094
88	550	-0,07784	-15,94	-0,06696	14,377	99,894	0,03582	1,637	1,6353	12,543	0,0635
33	2200	-0,02951	-66,264	-0,17034	15,63	78,502	0,37955	1,7748	1,3929	12,705	0,16
50	500	0,05633	-1,589	-0,02434	19,252	100,01	0,02563	2,2309	2,2312	12,653	0,058
58	700	-1,0973	-4,7095	0,54759	18,923	98,545	0,0562	2,1857	2,1539	12,627	0,0815
100	2150	-0,05098	-10,33	-0,20082	16,127	93,645	0,06269	1,8319	1,7155	12,508	0,064
113	50	-0,10468	-19,02	0,20088	13,005	98,541	0,07936	1,4973	1,4755	12,478	0,08
35	250	-0,1181	-23,807	0	12,626	94,704	0,15904	1,4605	1,3831	12,688	0,081
53	0	-0,09118	-2,8989	-1,6786	20,849	97,945	0,62229	2,463	2,4124	12,652	0,0655
116	1550	365,83	232,16	760,55	17,882	72,445	0,87708	2,0483	1,4828	12,463	0,2535
81	550	-0,04027	-22,533	-0,46876	12,182	99,289	0,11087	1,4185	1,4084	12,557	0,0615
96	450	-0,06713	-26,495	0,01218	12,881	94,506	0,3499	1,4851	1,4035	12,512	0,0965
43	2150	-0,08849	-15,266	-0,55339	20,819	95,671	0,20815	2,4584	2,352	12,677	0,092
75	1550	671,1	442,58	1403,2	23,486	56,47	1,4376	2,8923	1,6331	12,577	0,7215
86	550	-1,2004	-12,708	-0,60298	11,983	99,807	0,09419	1,4001	1,3974	12,538	0,0995
34	150	0	-55,655	0,00609	13,784	86,802	0,20815	1,5754	1,3674	12,688	0,0845
46	1500	879,24	586,76	1887,7	29,403	57,979	1,1532	4,1002	2,3765	12,674	1,1705
113	1900	8,0067	-25,414	21,961	17,052	91,21	-0,02162	1,9434	1,7719	12,475	0,1055
114	750	-0,02418	-28,68	0,29857	7,2409	99,658	-0,00587	1,0179	1,0144	12,461	0,0765
88	0	-0,33809	-15,569	-0,19473	16,544	97,818	0,37399	1,8813	1,8401	12,547	0,1095
59	350	0,01073	-12,901	1,3323	19,712	101,76	0,59635	2,2959	2,3363	12,625	0,0685
87	1800	120,85	66,416	264,29	23,198	76,244	0,72143	2,8427	2,1675	12,551	0,2155
32	100	-0,38102	-23,736	-1,6917	16,171	95,07	0,32025	1,8371	1,7465	12,692	0,0925
85	600	0,17193	-23,084	0	8,2309	99,264	0,09604	1,089	1,081	12,533	0,0615
120	650	0,00537	-12,978	0,17043	17,543	93,963	0,81964	2,0042	1,8831	12,457	0,0915
96	2200	-0,26842	-55,343	-0,44438	13,107	84,436	0,33693	1,5072	1,2726	12,518	0,1205
37	300	-0,102	-40,546	0,20697	13,734	93,865	0,3953	1,5703	1,474	12,675	0,0805
56	600	-0,00268	-20,389	-0,09131	15,125	100,02	0,02933	1,718	1,7183	12,628	0,0745
89	2300	-0,1772	-30,354	-0,02436	10,05	95,158	0,14978	1,2312	1,1716	12,531	0,0665
97	1000	304,26	166,73	665,63	18,989	74,634	0,72699	2,1954	1,6374	12,515	0,7295
34	1950	231,39	88,506	436,78	23,032	60,812	0,40919	2,814	1,7112	12,715	0,2975
50	600	-0,33801	-1,2862	0	19,272	101,25	0,03119	2,2338	2,2618	12,653	0,0425
87	1750	259,6	154,61	535,58	24,376	72,88	1,1384	3,0518	2,2229	12,551	0,308
76	650	0,1047	-7,8383	-0,32878	12,821	99,231	0,0386	1,4793	1,4679	12,565	0,0585
45	300	-0,46665	-1,8649	-0,1703	20,73	102,02	0,01451	2,445	2,4944	12,672	0,0805
78	550	-0,09928	-23,195	-0,91889	17,517	89,518	0,86318	2,001	1,7913	12,561	0,1105
55	2300	-0,38637	-16,78	-0,10953	15,299	97,74	0,0877	1,7373	1,6981	12,634	0,1085
54	1350	602,18	410,68	1336,3	25,67	93,927	0,91507	3,2958	3,0953	12,649	1,071
92	550	-2,7718	-1,2973	0,25558	18,334	100,77	1,1374	2,1066	2,1229	12,534	0,0745
115	2000	-0,07247	-10,715	-0,03651	14,934	85,645	0,17109	1,697	1,4531	12,47	0,084
88	2100	-0,21733	-22,68	-0,13996	16,597	89,755	0,1507	1,8877	1,6941	12,541	0,1005
112	1650	166,59	95,673	349,58	21,191	73,578	0,33971	2,517	1,8484	12,48	0,4405
73	50	-0,30327	-29,347	0,22519	16,17	95,623	0,20352	1,8372	1,7566	12,581	0,077
62	1400	380,85	241,61	781,57	22,875	71,937	1,1977	2,7876	2,0049	12,616	0,6135
97	200	-0,1584	-22,916	0,0548	14,954	82,983	0,37863	1,6991	1,41	12,512	0,115
105	1300	565,32	364,11	1156,1	20,831	64,084	0,84836	2,4614	1,5767	12,488	0,6045
60	200	-0,89054	-8,4263	-0,49883	19,675	101,9	0,91969	2,2904	2,334	12,626	0,065
114	1550	290	173,33	622,59	18,982	64,729	0,3814	2,1943	1,42	12,467	0,6
70	1250	181,5	104,27	357,67	17,128	100,32	0,66491	1,9529	1,9592	12,587	0,2645
110	1650	247,28	141,01	552,66	20,56	81,996	0,68993	2,4197	1,9833	12,487	0,3465
115	1600	195,94	113,18	393,73	17,85	73,553	0,90765	2,0442	1,5025	12,462	0,4765
107	1050	141,22	82,27	288,08	15,873	82,449	0,05157	1,8026	1,486	12,478	0,494
88	700	-0,12615	-11,447	-0,02435	15,808	100,98	0,30821	1,7952	1,8128	12,537	0,093
102	1250	95,602	68,7	233,69	18,366	102,33	1,5525	2,1108	2,1599	12,508	0,0625
115	900	45,388	26,527	89,728	13,36	101,33	0,07103	1,5325	1,5529	12,459	0,077
35	2150	-0,5336	-69,146	-0,24933	15,935	76,943	0,34342	1,8101	1,3919	12,697	0,164
67	1350	565,02	368,17	1168,4	24,742	73,122	1,0707	3,1189	2,2801	12,604	0,639
119	750	-0,25231	-15,849	0,25567	15,305	97,561	0,34064	1,7384	1,6956	12,465	0,072
91	1500	79,108	55,149	184,14	17,265	99,99	1,3366	1,9694	1,9692	12,528	0,082
81	1450	694,42	456,68	1455,6	23,359	63,959	0,84465	2,8719	1,8349	12,565	0,908
97	2100	-0,11271	-26,739	-0,76074	14,369	82,52	0,29246	1,6363	1,3501	12,515	0,116
109	2050	-1,3712	-5,9521	-0,16431	17,618	100,62	0,5037	2,0137	2,0262	12,489	0,079
32	450	-1,0871	-20,458	-0,37741	16,071	94,597	0,50185	1,8255	1,7268	12,687	0,083
42	1800	79,326	55,313	171,47	22,386	101,45	0,54262	2,7058	2,745	12,67	0,033
92	1250	53,239	43,117	149,23	19,754	102,34	1,5052	2,3017	2,3556	12,534	0,0765
76	450	-0,35431	-19,008	-0,65744	12,429	96,376	0,06732	1,4418	1,3895	12,57	0,067
47	150	-0,05365	-13,086	-0,07301	18,092	98,643	0,03119	2,0749	2,0467	12,666	0,048
110	800	0,13954	-8,6428	7,1691	17,618	99,915	0,10067	2,0137	2,012	12,482	0,0805
55	1450	232,59	143,57	487,61	22,542	76,202	0,62508	2,7324	2,081	12,636	0,8995
112	1250	470,28	302,76	988,16	22,228	71,625	0,44997	2,6809	1,9195	12,474	0,766
40	1950	30,995	15,74	63,654	19,977	91,887	0,41846	2,3339	2,1444	12,69	0,069
114	700	0,18806	-26,374	0,74944	7,5037	99,819	0,07936	1,0364	1,0345	12,461	0,075
98	500	-0,85965	-17,599	0	8,5674	99,789	0,11087	1,1142	1,1118	12,507	0,118
119	300	-0,02147	-14,217	1,2783	16,947	84,435	0,60654	1,9301	1,6297	12,458	0,095
58	50	-0,46672	-19,701	-2,4576	20,031	94,558	0,15534	2,3417	2,2142	12,633	0,087
98	900	113,54	35,078	263,56	12,622	96,4	0,15904	1,4615	1,4079	12,505	0,2525
42	650	-0,19577	-0,50169	-2,2138	21,047	101,51	0,83724	2,4931	2,5307	12,671	0,026
103	2300	0,3382	-13,856	0,1461	15,872	101,26	0,42217	1,8023	1,825	12,503	0,0655
67	1900	86,606	48,719	185,84	20,63	98,011	0,25076	2,43	2,3814	12,611	0,1595
97	50	-0,34368	-11,601	-0,04871	13,427	89,275	0,26281	1,5391	1,374	12,518	0,1215
66	1300	402,52	262,31	855,27	21,651	70,892	1,307	2,5874	1,8337	12,598	0,8255
51	250	-0,14753	-0,59396	-2,2568	20,558	101,88	0,83724	2,4191	2,4646	12,652	0,057
117	1450	345,16	225,86	710,16	18,666	62,525	1,1365	2,1509	1,3448	12,455	0,6565
81	750	0,60414	-26,744	4,5305	12,213	100,44	0,08585	1,4216	1,428	12,558	0,0665
89	2000	0,01071	-61,701	0,90649	13,833	75,696	0,26744	1,5804	1,196	12,541	0,1565
95	1050	149,93	92,2	303,51	16,898	80,896	0,08122	1,9241	1,5564	12,517	0,453
47	1550	806,62	540,83	1772,4	29,664	62,06	0,87245	4,1623	2,583	12,661	1,0275
115	650	0,03223	-0,27649	0,30457	12,086	101,32	0,10809	1,4096	1,4282	12,459	0,092
112	1550	488,15	310,95	1002,4	22,776	65,589	0,56022	2,7729	1,8157	12,48	0,4585
103	1800	123,04	53,741	261,54	17,825	95,368	1,0049	2,0408	1,9461	12,508	0,068
58	0	-0,33795	-9,3106	-2,5183	20,218	94,693	0,20166	2,369	2,2432	12,633	0,0855
73	1950	10,986	-4,4128	23,541	20,097	97,236	0,94656	2,3513	2,2862	12,585	0,0765
69	200	-0,39705	-3,1984	0,32855	18,512	101,37	0,35546	2,1302	2,1594	12,594	0,064
56	300	-0,00805	-16,485	-0,18262	15,378	99,55	0,11272	1,7461	1,7383	12,628	0,0545
86	800	10,63	1,5461	26,806	12,551	100,51	0,04694	1,4534	1,4608	12,538	0,1165
109	1250	128,39	92,194	280,62	18,185	99,885	0,87338	2,0869	2,0846	12,483	0,0995
71	1900	140,74	30,458	294,95	20,621	68,447	0,51204	2,4314	1,6604	12,591	0,1965
94	2300	-0,40805	-24,829	0	11,16	96,591	0,13032	1,326	1,2807	12,517	0,068
36	450	-0,09937	-17,72	0	8,9978	96,64	0,22019	1,1471	1,1085	12,677	0,0635
119	2050	0,28448	-11,581	0,23129	17,434	93,224	0,74459	1,9905	1,8556	12,463	0,091
84	2250	-0,48584	-18,591	-0,06696	11,103	96,819	0,08585	1,3208	1,2788	12,55	0,0825
55	1800	317,59	175,35	683,1	23,288	68,342	0,94009	2,858	1,953	12,643	0,515
76	1850	127,9	69,213	251,99	20,072	69,098	0,88171	2,3489	1,6216	12,572	0,15
35	1700	684,31	425,83	1442,2	27,973	38,85	0,84743	3,7737	1,466	12,713	0,9215
75	1900	108,15	15,875	224,1	19,907	67,496	0,7168	2,3241	1,5679	12,579	0,2065
118	2200	0,00805	-20,437	0,01217	15,958	89,951	0,4407	1,8123	1,6301	12,465	0,069
52	2150	-0,01609	-6,7285	-0,10338	21,476	94,419	0,48332	2,5597	2,4168	12,645	0,0965
37	1350	485,57	311,35	1077,1	23,155	73,029	1,029	2,8359	2,0698	12,69	0,925
60	2100	-0,37005	-11,247	-1,423	20,085	86,011	0,34434	2,3494	2,0207	12,625	0,138
100	2250	-0,01342	-10,017	-0,1887	15,781	95,544	0,06917	1,7919	1,712	12,509	0,0545
108	500	-0,04026	-3,7821	-0,21306	13,903	98,594	0,01544	1,5875	1,5652	12,485	0,0705
74	1900	100,52	-7,1373	217,4	20,385	61,699	0,55744	2,3952	1,4755	12,584	0,215
98	1200	462,37	289,79	976,43	21,364	64,547	1,0049	2,543	1,6407	12,507	0,7165
86	2150	-0,11805	-22,841	-0,90059	15,749	96,343	0,18962	1,7888	1,7233	12,548	0,0655
56	900	268,8	113,54	607,36	19,256	88,736	0,33693	2,2325	1,9793	12,627	0,514
52	2100	-0,06704	-5,7779	-0,88178	21,665	92,039	0,37492	2,5894	2,3832	12,651	0,088
115	550	0	0,05512	0,31072	11,186	101,14	0,04972	1,3281	1,3433	12,46	0,073
106	2100	-0,19863	-30,603	0,23741	13,492	88,282	0,26188	1,5456	1,3645	12,49	0,057
83	1550	484,14	303,35	993,98	20,37	92,124	0,62229	2,3914	2,2029	12,552	0,6085
37	1600	283,62	172,81	598,37	21,439	70,86	0,92341	2,5548	1,8101	12,696	1,21
92	650	-2,651	-1,5043	-0,03651	19,166	101,02	1,2959	2,2191	2,2416	12,534	0,073
93	500	-3,4855	-6,1854	-0,0426	18,569	102,58	0,30358	2,1379	2,1929	12,534	0,078
42	700	0,00804	-0,43093	-0,2129	21,094	101,49	0,63433	2,5003	2,5375	12,677	0,026
32	1600	839,11	538,45	1755,3	27,36	44,24	0,86504	3,6409	1,6105	12,721	1,0725
91	1350	50,262	35,433	123,8	16,815	100,38	1,0133	1,9139	1,9212	12,529	0,0685
